"","nconst","primaryName"
"3429","nm0048068","michal bajor"
"3430","nm0048075","manoj bajpayee"
"3431","nm0048081","izudin bajrovic"
"3432","nm0048121","miroslaw baka"
"3433","nm0048122","sidiki bakaba"
"3434","nm0048147","richard bakalyan"
"3435","nm0048172","bintou bakayoko"
"3436","nm0048182","dragan bakema"
"3437","nm0048220","amanda baker"
"3438","nm0048238","art baker"
"3439","nm0048250","becky ann baker"
"3440","nm0048256","benny baker"
"3441","nm0048260","betsy baker"
"3442","nm0048273","blanche baker"
"3443","nm0048317","carrie baker"
"3444","nm0048336","christopher james baker"
"3445","nm0048379","david aaron baker"
"3446","nm0048408","doris baker"
"3447","nm0048414","dylan baker"
"3448","nm0048443","fay baker"
"3449","nm0048464","gemma dyllen"
"3450","nm0048468","george baker"
"3451","nm0048479","georgette baker"
"3452","nm0048497","greg baker"
"3453","nm0048523","hylda baker"
"3454","nm0048554","jay baker"
"3455","nm0048589","joe baker"
"3456","nm0048652","kenny baker"
"3457","nm0048653","kenny baker"
"3458","nm0048710","louise baker"
"3459","nm0048755","max baker"
"3460","nm0048798","nellie bly baker"
"3461","nm0048831","phil baker"
"3462","nm0048844","ray baker"
"3463","nm0048932","simon baker"
"3464","nm0048939","stanley baker"
"3465","nm0048983","tom baker"
"3466","nm0049055","william bakewell"
"3467","nm0049079","dato bakhtadze"
"3468","nm0049182","stanislav boklan"
"3469","nm0049218","gregor bakovic"
"3470","nm0049235","mohammad bakri"
"3471","nm0049245","arun bakshi"
"3472","nm0049305","aleksandar balaban"
"3473","nm0049306","bruce balaban"
"3474","nm0049313","liane balaban"
"3475","nm0049346","patrick baladi"
"3476","nm0049361","carmen balagué"
"3477","nm0049658","leonor baldaque"
"3478","nm0049673","raf baldassarre"
"3479","nm0049687","mariama balde"
"3480","nm0049766","renato baldini"
"3481","nm0049890","dick baldwin"
"3482","nm0049902","evelyn baldwin"
"3483","nm0049915","greta baldwin"
"3484","nm0049975","peter baldwin"
"3485","nm0050073","carla balenda"
"3486","nm0050149","piet balfoort"
"3487","nm0050151","betty balfour"
"3488","nm0050156","eric balfour"
"3489","nm0050165","penny balfour"
"3490","nm0050177","jennifer balgobin"
"3491","nm0050210","jeanne balibar"
"3492","nm0050249","mireille balin"
"3493","nm0050264","eszter balint"
"3494","nm0050440","nova ball"
"3495","nm0050458","sam ball"
"3496","nm0050476","suzan ball"
"3497","nm0050482","vincent ball"
"3498","nm0050676","terry ballard"
"3499","nm0050744","antonio ballerio"
"3500","nm0050749","juan josé ballesta"
"3501","nm0050774","anderson ballesteros"
"3502","nm0050778","belén ballesteros"
"3503","nm0050787","elena ballesteros"
"3504","nm0050913","nadine ballot"
"3505","nm0050983","jean-françois balmer"
"3506","nm0051060","miha baloh"
"3507","nm0051104","talia balsam"
"3508","nm0051110","ignazio balsamo"
"3509","nm0051159","allison balson"
"3510","nm0051253","gerd baltus"
"3511","nm0051281","jacques balutin"
"3512","nm0051282","aleksandr baluev"
"3513","nm0051363","samu balázs"
"3514","nm0051365","lajos balázsovits"
"3515","nm0051397","jamie bamber"
"3516","nm0051447","bill bambridge"
"3517","nm0051479","firdous bamji"
"3518","nm0051509","eric bana"
"3519","nm0051529","orna banai"
"3520","nm0051619","bob bancroft"
"3521","nm0051620","bradford bancroft"
"3522","nm0051621","cameron bancroft"
"3523","nm0051628","george bancroft"
"3524","nm0051676","dvir benedek"
"3525","nm0051720","paul bandey"
"3526","nm0051736","armando bandini"
"3527","nm0051737","augusto bandini"
"3528","nm0051784","ljubomir bandovic"
"3529","nm0051803","louis bandy"
"3530","nm0051812","kôtarô bandô"
"3531","nm0051813","minosuke bandô"
"3532","nm0051822","cristina banegas"
"3533","nm0051826","richard banel"
"3534","nm0051831","ajoy banerjee"
"3535","nm0051832","chandana banerjee"
"3536","nm0051837","lalchand banerjee"
"3537","nm0051856","victor banerjee"
"3538","nm0051862","lisa banes"
"3539","nm0051880","lino banfi"
"3540","nm0051907","eun-jin pang"
"3541","nm0051916","joy bang"
"3542","nm0051939","thomas bangalter"
"3543","nm0052017","françois-marie banier"
"3544","nm0052023","donatas banionis"
"3545","nm0052031","mira banjac"
"3546","nm0052079","jennifer banko"
"3547","nm0052103","boyd banks"
"3548","nm0052138","deborah banks"
"3549","nm0052186","jonathan banks"
"3550","nm0052195","laura banks"
"3551","nm0052203","leslie banks"
"3552","nm0052329","haradhan bannerjee"
"3553","nm0052332","kali bannerjee"
"3554","nm0052333","kanu bannerjee"
"3555","nm0052334","karuna bannerjee"
"3556","nm0052343","subir banerjee"
"3557","nm0052410","reggie bannister"
"3558","nm0052435","jim bannon"
"3559","nm0052491","masayo banri"
"3560","nm0052570","saira banu"
"3561","nm0052600","radu bânzaru"
"3562","nm0052601","janet banzet"
"3563","nm0052621","uttara baokar"
"3564","nm0052657","juan alfonso baptista"
"3565","nm0052702","grégori baquet"
"3566","nm0052703","maurice baquet"
"3567","nm0052722","shlomo bar-aba"
"3568","nm0052754","iris bahr"
"3569","nm0052757","yael bar-zohar"
"3570","nm0052767","margit bara"
"3571","nm0052852","john baragrey"
"3572","nm0052893","amiri baraka"
"3573","nm0052914","angela baraldi"
"3574","nm0052935","asitbaran"
"3575","nm0052939","darrell baran"
"3576","nm0052944","jack baran"
"3577","nm0053012","vera baranovskaya"
"3578","nm0053084","jacques baratier"
"3579","nm0053092","leonid baratov"
"3580","nm0053115","luisa baratto"
"3581","nm0053143","arturo barba"
"3582","nm0053224","paola barbara"
"3583","nm0053282","raffaele barbato"
"3584","nm0053289","pierre barbaud"
"3585","nm0053382","ellen barber"
"3586","nm0053384","frances barber"
"3587","nm0053443","nigel barber"
"3588","nm0053508","katie barberi"
"3589","nm0053519","urbano barberini"
"3590","nm0053569","cesare barbetti"
"3591","nm0053580","michel barbey"
"3592","nm0053607","christian barbier"
"3593","nm0053616","george barbier"
"3594","nm0053639","charlotte barbier-krauss"
"3595","nm0053824","james barbour"
"3596","nm0053903","marc barbé"
"3597","nm0054026","caroline barclay"
"3598","nm0054060","joan barclay"
"3599","nm0054061","john barclay"
"3600","nm0054082","remi barclay"
"3601","nm0054093","steve barclay"
"3602","nm0054123","oliver sandys"
"3603","nm0054133","ben bard"
"3604","nm0054214","carlos bardem"
"3605","nm0054260","emilio bardi"
"3606","nm0054270","aleksander bardini"
"3607","nm0054284","michel bardinet"
"3608","nm0054330","babette bardot"
"3609","nm0054344","grant bardsley"
"3610","nm0054381","ramón barea"
"3611","nm0054403","djemel barek"
"3612","nm0054441","edda barends"
"3613","nm0054453","nadia barentin"
"3614","nm0054570","katarzyna bargielowska"
"3615","nm0054609","lynn bari"
"3616","nm0054646","chiarina barile"
"3617","nm0054660","flora barillaro"
"3618","nm0054672","francesco barilli"
"3619","nm0054689","norah baring"
"3620","nm0054769","bridget barkan"
"3621","nm0054811","abe barker"
"3622","nm0054879","eric barker"
"3623","nm0054911","jess barker"
"3624","nm0054917","johnny barker"
"3625","nm0054970","petronella barker"
"3626","nm0055018","christopher barkett"
"3627","nm0055020","steve barkett"
"3628","nm0055029","boris barkhatov"
"3629","nm0055084","lucille barkley"
"3630","nm0055112","sergey barkovskiy"
"3631","nm0055130","c.j. barkus"
"3632","nm0055151","mona barrie"
"3633","nm0055217","bruce barlow"
"3634","nm0055274","ray barlow"
"3635","nm0055275","reginald barlow"
"3636","nm0055364","guglielmo barnabò"
"3637","nm0055435","marcel barnault"
"3638","nm0055549","christopher daniel barnes"
"3639","nm0055558","lara wendel"
"3640","nm0055645","joanna barnes"
"3641","nm0055757","roger barnes"
"3642","nm0055774","sarah barnes"
"3643","nm0055796","suzanne barnes"
"3644","nm0055797","t. roy barnes"
"3645","nm0055799","theo barnes"
"3646","nm0055812","walter barnes"
"3647","nm0055823","boris barnet"
"3648","nm0055864","charlie barnett"
"3649","nm0055872","craig barnett"
"3650","nm0055955","nikki barnett"
"3651","nm0055998","vince barnett"
"3652","nm0056030","matthew barney"
"3653","nm0056187","sacha baron cohen"
"3654","nm0056191","allen baron"
"3655","nm0056217","harold pinter"
"3656","nm0056249","joanne baron"
"3657","nm0056310","sandy baron"
"3658","nm0056343","anthony barone"
"3659","nm0056349","biagio barone"
"3660","nm0056350","carina barone"
"3661","nm0056397","paolo baroni"
"3662","nm0056431","rajia baroudi"
"3663","nm0056435","pierre barouh"
"3664","nm0056477","byron barr"
"3665","nm0056482","allison barron"
"3666","nm0056517","janet bar"
"3667","nm0056556","patrick barr"
"3668","nm0056686","maría barranco"
"3669","nm0056719","robert barrat"
"3670","nm0056744","simon barratt"
"3671","nm0056750","danièle barraud"
"3672","nm0056761","jean-louis barrault"
"3673","nm0056763","marie-christine barrault"
"3674","nm0056770","adriana barraza"
"3675","nm0056832","luis g. barreiro"
"3676","nm0056873","brandon barrera"
"3677","nm0056995","claudine barretto"
"3678","nm0057006","gil barreto"
"3679","nm0057048","adrienne barrett"
"3680","nm0057055","alice barrett"
"3681","nm0057058","amy barrett"
"3682","nm0057092","claudia barrett"
"3683","nm0057113","dicky barrett"
"3684","nm0057115","don barrett"
"3685","nm0057121","edith barrett"
"3686","nm0057150","jacinda barrett"
"3687","nm0057217","malcolm barrett"
"3688","nm0057221","mark barrett"
"3689","nm0057238","nicole barrett"
"3690","nm0057240","nitchie barrett"
"3691","nm0057254","ray barrett"
"3692","nm0057277","sean barrett"
"3693","nm0057308","tony barrett"
"3694","nm0057314","andrew philpot"
"3695","nm0057363","barbara barrie"
"3696","nm0057368","chris barrie"
"3697","nm0057370","colin barrie"
"3698","nm0057412","wendy barrie"
"3699","nm0057422","edgar barrier"
"3700","nm0057428","maurice barrier"
"3701","nm0057450","anthony barrile"
"3702","nm0057496","pat barrington"
"3703","nm0057654","dana barron"
"3704","nm0057708","richard barron"
"3705","nm0057741","alejandra barros"
"3706","nm0057754","esmeralda barros"
"3707","nm0057842","olivier baroux"
"3708","nm0057983","don 'red' barry"
"3709","nm0058001","gene barry"
"3710","nm0058015","henrietta barry"
"3711","nm0058029","jason barry"
"3712","nm0058039","joan barry"
"3713","nm0058105","neill barry"
"3714","nm0058117","patricia barry"
"3715","nm0058132","phyllis barry"
"3716","nm0058178","todd barry"
"3717","nm0058181","tony barry"
"3718","nm0058241","mireille barsac"
"3719","nm0058246","yves barsacq"
"3720","nm0058278","béla barsi"
"3721","nm0058279","judith barsi"
"3722","nm0058290","vladimir barskiy"
"3723","nm0058342","grazyna barszczewska"
"3724","nm0058372","roger bart"
"3725","nm0058478","louis john bartels"
"3726","nm0058581","justin bartha"
"3727","nm0058779","bob bartlett"
"3728","nm0058814","erinn bartlett"
"3729","nm0058831","jamie bartlett"
"3730","nm0058911","tom bartlett"
"3731","nm0058982","eva bartok"
"3732","nm0058983","jayce bartok"
"3733","nm0059029","lando bartolini"
"3734","nm0059088","amanda barton"
"3735","nm0059132","dorie barton"
"3736","nm0059145","geo barton"
"3737","nm0059165","james barton"
"3738","nm0059167","maria fiore"
"3739","nm0059176","joe b. barton"
"3740","nm0059215","mischa barton"
"3741","nm0059217","neil barton"
"3742","nm0059228","peter barton"
"3743","nm0059410","siri baruc"
"3744","nm0059431","jay baruchel"
"3745","nm0059497","max barwyn"
"3746","nm0059549","isa barzizza"
"3747","nm0059564","patricia barzyk"
"3748","nm0059571","thylda barès"
"3749","nm0059625","savas basar"
"3750","nm0059630","gary basaraba"
"3751","nm0059654","david alan basche"
"3752","nm0059750","george basha"
"3753","nm0059800","aleksandr bashirov"
"3754","nm0059817","alain bashung"
"3755","nm0059824","senad basic"
"3756","nm0059847","oleg basilashvili"
"3757","nm0059879","salvatore basile"
"3758","nm0059919","a.w. baskcomb"
"3759","nm0059934","james baskett"
"3760","nm0059941","cezmi baskin"
"3761","nm0059946","elya baskin"
"3762","nm0059974","marianne basler"
"3763","nm0060002","vladimir basov"
"3764","nm0060012","lina basquette"
"3765","nm0060023","alfie bass"
"3766","nm0060145","giorgio bassani"
"3767","nm0060168","albert bassermann"
"3768","nm0060174","gaby basset"
"3769","nm0060221","linda bassett"
"3770","nm0060241","steve bassett"
"3771","nm0060248","william bassett"
"3772","nm0060257","jennifer bassey"
"3773","nm0060287","valentina bassi"
"3774","nm0060406","alexandra bastedo"
"3775","nm0060514","marie-josée bastien"
"3776","nm0060519","yvonne bastien"
"3777","nm0060561","steve bastoni"
"3778","nm0060584","othon bastos"
"3779","nm0060594","tom bastounes"
"3780","nm0060607","bipasha basu"
"3781","nm0060610","gangapada basu"
"3782","nm0060629","ravi baswani"
"3783","nm0060634","michal bat-adam"
"3784","nm0060641","roberto bataglin"
"3785","nm0060692","aleksey batalov"
"3786","nm0060693","nikolay batalov"
"3787","nm0060694","sergey batalov"
"3788","nm0060705","beatriz batarda"
"3789","nm0060715","pierre batcheff"
"3790","nm0060773","natalie bate"
"3791","nm0060780","laurent bateau"
"3792","nm0060789","charles bateman"
"3793","nm0060821","stephen bateman"
"3794","nm0060822","suzanne bateman"
"3795","nm0060845","barbara bates"
"3796","nm0060904","florence bates"
"3797","nm0060931","jeanne bates"
"3798","nm0060988","michael bates"
"3799","nm0061003","paul bates"
"3800","nm0061012","ralph bates"
"3801","nm0061016","richard bates"
"3802","nm0061049","william bates"
"3803","nm0061106","robert bathurst"
"3804","nm0061262","bryan batt"
"3805","nm0061307","matt battaglia"
"3806","nm0061309","rik battaglia"
"3807","nm0061393","jeannette batti"
"3808","nm0061437","lloyd battista"
"3809","nm0061453","antonio battistella"
"3810","nm0061457","primarosa battistella"
"3811","nm0061472","carlo battisti"
"3812","nm0061484","giuseppe battiston"
"3813","nm0061486","catherine battistone"
"3814","nm0061639","vanessa bauche"
"3815","nm0061704","clothilde baudon"
"3816","nm0061777","chris bauer"
"3817","nm0061799","emily bauer"
"3818","nm0062189","signe baumane"
"3819","nm0062297","jacques baumer"
"3820","nm0062359","julien baumgartner"
"3821","nm0062428","harry baur"
"3822","nm0062506","conchita bautista"
"3823","nm0062531","marilyn bautista"
"3824","nm0062592","frances bavier"
"3825","nm0062597","dogan bavli"
"3826","nm0062642","barbara baxley"
"3827","nm0062667","alan baxter"
"3828","nm0062746","jane baxter"
"3829","nm0062820","stanley baxter"
"3830","nm0062828","warner baxter"
"3831","nm0062844","frances bay"
"3832","nm0062866","susan bay nimoy"
"3833","nm0062948","leonidas bayer"
"3834","nm0063027","terence bayler"
"3835","nm0063224","ihsan baysal"
"3836","nm0063274","themis bazaka"
"3837","nm0063350","rené bazinet"
"3838","nm0063353","brigid bazlen"
"3839","nm0063356","arzu bazman"
"3840","nm0063395","eunice baía"
"3841","nm0063440","adam beach"
"3842","nm0063534","eleanor beacour"
"3843","nm0063571","kate beahan"
"3844","nm0063601","cindy beal"
"3845","nm0063619","john beal"
"3846","nm0063671","richard beale"
"3847","nm0063688","betty beall"
"3848","nm0063914","matthew beard"
"3849","nm0064022","bradley beesley"
"3850","nm0064065","terrence beasor"
"3851","nm0064086","carmen beato"
"3852","nm0064127","ana beatriz"
"3853","nm0064135","andrew beattie"
"3854","nm0064144","chris beattie"
"3855","nm0064197","clyde beatty"
"3856","nm0064235","robert beatty"
"3857","nm0064299","carolyn beauchamp"
"3858","nm0064455","michel beaudry"
"3859","nm0064604","hugh beaumont"
"3860","nm0064607","kathryn beaumont"
"3861","nm0064650","michel beaune"
"3862","nm0064669","marc beaupré"
"3863","nm0064722","paul beauvais"
"3864","nm0064741","xavier beauvois"
"3865","nm0064769","jim beaver"
"3866","nm0064777","terry beaver"
"3867","nm0064792","louise beavers"
"3868","nm0064819","george beban"
"3869","nm0064828","despina bebedelli"
"3870","nm0064919","jorge becerra"
"3871","nm0064933","fernando becerril"
"3872","nm0064949","lili beck"
"3873","nm0065007","demián bichir"
"3874","nm0065084","billy beck"
"3875","nm0065172","jenny beck"
"3876","nm0065191","julian beck"
"3877","nm0065206","kimberly beck"
"3878","nm0065235","michael beck"
"3879","nm0065288","thomas beck"
"3880","nm0065301","vincent beck"
"3881","nm0065352","belinda becker"
"3882","nm0065423","gretchen becker"
"3883","nm0065493","kuno becker"
"3884","nm0065571","robin becker"
"3885","nm0065774","michael beckley"
"3886","nm0065777","tony beckley"
"3887","nm0065806","john beckman"
"3888","nm0065894","william beckwith"
"3889","nm0065975","don beddoe"
"3890","nm0065980","frank beddor"
"3891","nm0066004","rodney bedell"
"3892","nm0066024","barbara bedford"
"3893","nm0066045","patrick bedford"
"3894","nm0066073","rajat bedi"
"3895","nm0066075","rakesh bedi"
"3896","nm0066080","ramzy bedia"
"3897","nm0066083","valerie bedier de prairie"
"3898","nm0066098","shelley berman"
"3899","nm0066111","dominika bednarczyk"
"3900","nm0066166","alfonso bedoya"
"3901","nm0066223","kenny bee"
"3902","nm0066325","janet beecher"
"3903","nm0066362","coral beed"
"3904","nm0066519","maurice beerblock"
"3905","nm0066586","max beesley"
"3906","nm0066604","lana beeson"
"3907","nm0066664","leslie bega"
"3908","nm0066675","zura begalishvili"
"3909","nm0066716","gordon begg"
"3910","nm0066763","bibiana beglau"
"3911","nm0066827","bahar begum"
"3912","nm0066899","katy behean"
"3913","nm0066951","peter behn"
"3914","nm0067009","mahmoud behraznia"
"3915","nm0067125","heliane bei"
"3916","nm0067146","robert quarry"
"3917","nm0067367","bérénice bejo"
